mcc,untypeable,set,type
0.70392846061974,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867_164404_27132_19507_224_69605_47279_38169_12749_195828_70860_200349_161546_138859_195829_104058_102539_220514_64656_2516_187320_113786_156179_48398_208986_177099_71556_104937_185954_214503_154199_4059_130591_68679_59983_222499,validation
0.677969659687842,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867_164404_27132_19507_224_69605_47279_38169_12749_195828_70860_200349_161546_138859_195829_104058_102539_220514_64656_2516_187320_113786_156179_48398_208986_177099_71556_104937_185954_214503_154199_4059_130591_68679_59983_222499_143588_195153_190254_170595_222514,validation
0.18560609522045,0,86565_45756_177041_19872_7802,all
0.20063792275326,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876,all
0.213972264680534,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561,all
0.268139997875622,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080,all
0.276716252704929,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473,all
0.312745232571685,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434,all
0.360791688344879,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649,all
0.377766465871805,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619,all
0.396718569261487,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698,all
0.405395933358077,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086,all
0.412816199208979,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301,all
0.420343514102096,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894,all
0.425227937242399,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450,all
0.431385456670151,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037,all
0.461125334355179,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436,all
0.471533310645843,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913,all
0.494520437778304,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761,all
0.508973981897697,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919,all
0.591374388217719,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116,all
0.600411875317286,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432,all
0.604231455016647,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924,all
0.614582638147602,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867,all
0.619701114811756,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867_164404_27132_19507_224_69605,all
0.623689470441458,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867_164404_27132_19507_224_69605_47279_38169_12749_195828_70860,all
0.640521711645319,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867_164404_27132_19507_224_69605_47279_38169_12749_195828_70860_200349_161546_138859_195829_104058,all
0.649633736579865,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867_164404_27132_19507_224_69605_47279_38169_12749_195828_70860_200349_161546_138859_195829_104058_102539_220514_64656_2516_187320,all
0.663614601158631,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867_164404_27132_19507_224_69605_47279_38169_12749_195828_70860_200349_161546_138859_195829_104058_102539_220514_64656_2516_187320_113786_156179_48398_208986_177099,all
0.655329633292941,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867_164404_27132_19507_224_69605_47279_38169_12749_195828_70860_200349_161546_138859_195829_104058_102539_220514_64656_2516_187320_113786_156179_48398_208986_177099_71556_104937_185954_214503_154199,all
0.651537688028335,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867_164404_27132_19507_224_69605_47279_38169_12749_195828_70860_200349_161546_138859_195829_104058_102539_220514_64656_2516_187320_113786_156179_48398_208986_177099_71556_104937_185954_214503_154199_4059_130591_68679_59983_222499,all
0.653379547114614,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867_164404_27132_19507_224_69605_47279_38169_12749_195828_70860_200349_161546_138859_195829_104058_102539_220514_64656_2516_187320_113786_156179_48398_208986_177099_71556_104937_185954_214503_154199_4059_130591_68679_59983_222499_143588_195153_190254_170595_222514,all
